num,code,name,typecode,type
2086,024720,한국콜마홀딩스,116409,기타 금융업
2087,021650,한국큐빅,32202,플라스틱제품 제조업
2088,161390,한국타이어,32201,고무제품 제조업
2089,000240,한국타이어월드와이드,116409,기타 금융업
2090,053590,한국테크놀로지,32902,특수 목적용 기계 제조업
2091,034830,한국토지신탁,116402,신탁업 및 집합투자업
2092,007280,한국특수형강,32401,1차 철강 제조업
2093,168490,한국패러랠,116402,신탁업 및 집합투자업
2094,037230,한국팩키지,31702,"골판지, 종이 상자 및 종이용기 제조업"
2095,010100,한국프랜지공업,33003,자동차 신품 부품 제조업
2096,047810,한국항공우주,33103,"항공기,우주선 및 부품 제조업"
2097,123690,한국화장품,74604,생활용품 도매업
2098,003350,한국화장품제조,32004,기타 화학제품 제조업
2099,030520,한글과컴퓨터,105802,소프트웨어 개발 및 공급업
2100,052600,한네트,106102,전기 통신업
2101,011500,한농화성,32004,기타 화학제품 제조업
2102,002390,한독,32102,의약품 제조업
2103,014790,한라,64102,토목 건설업
2104,092460,한라IMS,33101,선박 및 보트 건조업
2105,060980,한라홀딩스,116409,기타 금융업
2106,222810,한류AI센터,105802,소프트웨어 개발 및 공급업
2107,039670,한류타임즈,105801,"서적, 잡지 및 기타 인쇄물 출판업"
2108,053690,한미글로벌,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2109,042700,한미반도체,32902,특수 목적용 기계 제조업
2110,008930,한미사이언스,116409,기타 금융업
2111,128940,한미약품,32102,의약품 제조업
2112,047080,한빛소프트,105802,소프트웨어 개발 및 공급업
2113,009240,한샘,74604,생활용품 도매업
2114,020000,한섬,31401,봉제의복 제조업
2115,003680,한성기업,31002,수산물 가공 및 저장 처리업
2116,105630,한세실업,31401,봉제의복 제조업
2117,069640,한세엠케이,74704,"섬유, 의복, 신발 및 가죽제품 소매업"
2118,016450,한세예스24홀딩스,116409,기타 금융업
2119,009180,한솔로지스틱스,85209,기타 운송관련 서비스업
2120,070300,한솔시큐어,105802,소프트웨어 개발 및 공급업
2121,221610,한솔씨앤피,32004,기타 화학제품 제조업
2122,070590,한솔인티큐브,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2123,213500,한솔제지,31701,"펄프, 종이 및 판지 제조업"
2124,014680,한솔케미칼,32001,기초 화학물질 제조업
2125,004710,한솔테크닉스,32602,전자부품 제조업
2126,010420,한솔피엔에스,74607,기타 전문 도매업
2127,004150,한솔홀딩스,116409,기타 금융업
2128,025750,한솔홈데코,31601,제재 및 목재 가공업
2129,226440,한송네오텍,32902,특수 목적용 기계 제조업
2130,042520,한스바이오메드,32103,의료용품 및 기타 의약 관련제품 제조업
2131,004960,한신공영,64101,건물 건설업
2132,011700,한신기계공업,32901,일반 목적용 기계 제조업
2133,078350,한양디지텍,32601,반도체 제조업
2134,045100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2135,001750,한양증권,116601,금융 지원 서비스업
2136,018880,한온시스템,32901,일반 목적용 기계 제조업
2137,009420,한올바이오파마,32102,의약품 제조업
2138,014130,한익스프레스,84903,도로 화물 운송업
2139,046110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
2140,024740,한일단조,33003,자동차 신품 부품 제조업
2141,005860,한일사료,31008,동물용 사료 및 조제식품 제조업
2142,300720,한일시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
2143,123840,한일진공,32902,특수 목적용 기계 제조업
2144,002220,한일철강,32401,1차 철강 제조업
2145,006390,한일현대시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
2146,003300,한일홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업
2147,007770,한일화학,32001,기초 화학물질 제조업
2148,051600,한전KPS,64203,전기 및 통신 공사업
2149,052690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2150,130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2151,107640,한중엔시에스,33003,자동차 신품 부품 제조업
2152,002320,한진,84903,도로 화물 운송업
2153,097230,한진중공업,64102,토목 건설업
2154,003480,한진중공업홀딩스,116409,기타 금융업
2155,180640,한진칼,116409,기타 금융업
2156,005110,한창,74605,기계장비 및 관련 물품 도매업
2157,079170,한창산업,32402,1차 비철금속 제조업
2158,009460,한창제지,31701,"펄프, 종이 및 판지 제조업"
2159,086960,한컴MDS,105802,소프트웨어 개발 및 공급업
2160,054920,한컴시큐어,105802,소프트웨어 개발 및 공급업
2161,215090,한컴유니맥스,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
2162,077280,한컴지엠디,105802,소프트웨어 개발 및 공급업
2163,002680,한탑,31006,"곡물가공품, 전분 및 전분제품 제조업"
2164,066110,한프,32603,컴퓨터 및 주변장치 제조업
2165,000880,한화,32004,기타 화학제품 제조업
2166,027390,한화갤러리아타임월드,74701,종합 소매업
2167,088350,한화생명,116501,보험업
2168,000370,한화손해보험,116501,보험업
2169,265920,한화수성스팩,116601,금융 지원 서비스업
2170,012450,한화에어로스페이스,33103,"항공기,우주선 및 부품 제조업"
2171,264290,한화에이스스팩3호,116601,금융 지원 서비스업
2172,279410,한화에이스스팩4호,116601,금융 지원 서비스업
2173,009830,한화케미칼,32001,기초 화학물질 제조업
2174,003530,한화투자증권,116601,금융 지원 서비스업
2175,102210,해덕파워웨이,33101,선박 및 보트 건조업
2176,220630,해마로푸드서비스,74603,음·식료품 및 담배 도매업
2177,195870,해성디에스,32602,전자부품 제조업
2178,034810,해성산업,126801,부동산 임대 및 공급업
2179,076610,해성옵틱스,32703,사진장비 및 광학기기 제조업
2180,101530,해태제과식품,31007,기타 식품 제조업
2181,220180,핸디소프트,105802,소프트웨어 개발 및 공급업
2182,143210,핸즈코퍼레이션,33003,자동차 신품 부품 제조업
2183,900270,헝셩그룹,116409,기타 금융업
2184,000720,현대건설,64102,토목 건설업
2185,267270,현대건설기계,32901,일반 목적용 기계 제조업
2186,170030,현대공업,33003,자동차 신품 부품 제조업
2187,005440,현대그린푸드,74701,종합 소매업
2188,086280,현대글로비스,85209,기타 운송관련 서비스업
2189,064350,현대로템,33102,철도장비 제조업
2190,079430,현대리바트,33201,가구 제조업
2191,012330,현대모비스,33003,자동차 신품 부품 제조업
2192,010620,현대미포조선,33101,선박 및 보트 건조업
2193,048410,현대바이오,32004,기타 화학제품 제조업
2194,069960,현대백화점,74701,종합 소매업
2195,004560,현대비앤지스틸,32401,1차 철강 제조업
2196,016790,현대사료,31008,동물용 사료 및 조제식품 제조업
2197,011200,현대상선,85001,해상 운송업
2198,004310,현대약품,32102,의약품 제조업
2199,126560,현대에이치씨엔,106002,텔레비전 방송업
2200,017800,현대엘리베이터,32901,일반 목적용 기계 제조업
2201,307950,현대오토에버,105802,소프트웨어 개발 및 공급업
2202,011210,현대위아,33003,자동차 신품 부품 제조업
2203,267260,현대일렉트릭,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2204,005380,현대자동차,33001,자동차용 엔진 및 자동차 제조업
2205,026180,현대정보기술,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
2206,004020,현대제철,32401,1차 철강 제조업
2207,011760,현대종합상사,74608,상품 종합 도매업
2208,009540,현대중공업,33101,선박 및 보트 건조업
2209,267250,현대중공업지주,116409,기타 금융업
2210,001500,현대차증권,116601,금융 지원 서비스업
2211,227840,현대코퍼레이션홀딩스,74603,음·식료품 및 담배 도매업
2212,039010,현대통신,32604,통신 및 방송 장비 제조업
2213,001450,현대해상,116501,보험업
2214,057050,현대홈쇼핑,74709,무점포 소매업
2215,204990,현성바이탈,31007,기타 식품 제조업
2216,092300,현우산업,32602,전자부품 제조업
2217,053660,현진소재,32509,기타 금속 가공제품 제조업
2218,011080,형지I&C,31401,봉제의복 제조업
2219,093240,형지엘리트,31401,봉제의복 제조업
2220,003010,혜인,74605,기계장비 및 관련 물품 도매업
2221,111110,호전실업,31401,봉제의복 제조업
2222,008770,호텔신라,74708,기타 상품 전문 소매업
2223,060560,홈센타홀딩스,116409,기타 금융업
2224,064240,홈캐스트,32605,영상 및 음향기기 제조업
2225,039610,화성밸브,32901,일반 목적용 기계 제조업
2226,002460,화성산업,64101,건물 건설업
2227,013520,화승알앤에이,33003,자동차 신품 부품 제조업
2228,241590,화승엔터프라이즈,116409,기타 금융업
2229,006060,화승인더스트리,32202,플라스틱제품 제조업
2230,010690,화신,33003,자동차 신품 부품 제조업
2231,126640,화신정공,33003,자동차 신품 부품 제조업
2232,086250,화신테크,32902,특수 목적용 기계 제조업
2233,204630,화이브라더스코리아,189001,창작 및 예술관련 서비스업
2234,133820,화인베스틸,32401,1차 철강 제조업
2235,061250,화일약품,32102,의약품 제조업
2236,134780,화진,33003,자동차 신품 부품 제조업
2237,010660,화천기계,32902,특수 목적용 기계 제조업
2238,000850,화천기공,32902,특수 목적용 기계 제조업
2239,016580,환인제약,32102,의약품 제조업
2240,032560,황금에스티,32402,1차 비철금속 제조업
2241,004800,효성,32005,화학섬유 제조업
2242,094280,효성 ITX,147509,기타 사업지원 서비스업
2243,097870,효성오앤비,32003,"비료, 농약 및 살균, 살충제 제조업"
2244,298040,효성중공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
2245,298050,효성첨단소재,32005,화학섬유 제조업
2246,298020,효성티앤씨,32005,화학섬유 제조업
2247,298000,효성화학,32001,기초 화학물질 제조업
2248,093370,후성,32001,기초 화학물질 제조업
2249,050090,휘닉스소재,32602,전자부품 제조업
2250,081660,휠라코리아,74604,생활용품 도매업
2251,290270,휴네시온,105802,소프트웨어 개발 및 공급업
2252,005870,휴니드테크놀러지스,32604,통신 및 방송 장비 제조업
2253,284420,휴럼,31007,기타 식품 제조업
2254,205470,휴마시스,32103,의료용품 및 기타 의약 관련제품 제조업
2255,115160,휴맥스,32605,영상 및 음향기기 제조업
2256,028080,휴맥스홀딩스,116409,기타 금융업
2257,200670,휴메딕스,32102,의약품 제조업
2258,212310,휴벡셀,32701,의료용 기기 제조업
2259,079980,휴비스,32005,화학섬유 제조업
2260,065510,휴비츠,32701,의료용 기기 제조업
2261,005010,휴스틸,32401,1차 철강 제조업
2262,243070,휴온스,32102,의약품 제조업
2263,084110,휴온스글로벌,116409,기타 금융업
2264,145020,휴젤,32101,기초 의약물질 및 생물학적 제제 제조업
2265,069260,휴켐스,32004,기타 화학제품 제조업
2266,024060,흥구석유,74607,기타 전문 도매업
2267,010240,흥국,32902,특수 목적용 기계 제조업
2268,189980,흥국에프엔비,31102,비알코올음료 및 얼음 제조업
2269,000540,흥국화재,116501,보험업
2270,003280,흥아해운,85001,해상 운송업
2271,037440,희림,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
2272,238490,힘스,32902,특수 목적용 기계 제조업
