keyword,company,score
합성섬유,GS,1
합성섬유,효성,1
합성섬유,S-Oil,1
엔젤산업,제로투세븐,1
엔젤산업,아가방컴퍼니,1
엔젤산업,보령메디앙스,1
엔젤산업,매일홀딩스,1
엔젤산업,예림당,1
엔젤산업,오로라,1
엔젤산업,남양유업,1
엔젤산업,대교,1
엔젤산업,대원미디어,1
엔젤산업,삼성출판사,1
엔젤산업,웅진씽크빅,1
엔젤산업,손오공,1
자동차,HDC현대EP,0.5
자동차,코프라,0.5
자동차,에코플라스틱,0.5
자동차,화신,0.5
자동차,성우하이텍,0.5
자동차,동원금속,0.5

경량화,HDC현대EP,1
경량화,코프라,1
경량화,에코플라스틱,1
경량화,화신,1
경량화,성우하이텍,1
경량화,동원금속,1

은행,제주은행,1
은행,BNK금융지주,1
은행,신한지주,1
은행,기업은행,1
은행,KB금융,1
은행,하나금융지주,1
은행,DGB금융지주,1
중국,메타랩스,1
중국,아모레퍼시픽,1
중국,오스템임플란트,1
중국,에이블씨엔씨,1
중국,한국콜마,1
중국,코스맥스비티아이,1
중국,제닉,1
중국,오리온홀딩스,1
중국,부방,1
중국,락앤락,1
중국,CJ제일제당,1
중국,데코앤이,1
중국,TBH글로벌,1
중국,휴비츠,1
중국,웅진코웨이,1
컨텐츠,키이스트,0.5
컨텐츠,IHQ,0.5
매니지먼트,키이스트,1
매니지먼트,IHQ,1

유가공,매일홀딩스,1
유가공,남양유업,1
유가공,빙그레,1
건설,계룡건설,1
건설,대우건설,1
건설,HDC,1
건설,한라,1
LCD,신화인터텍,1
LCD,실리콘웍스,1
LCD,한솔테크닉스,1
LCD,코이즈,1
LCD,미래나노텍,1
LCD,상보,1
LCD,엘엠에스,1
LCD,이라이콤,1
수산물,동원산업,1
수산물,동원수산,1
수산물,신라교역,1
수산물,사조오양,1
수산물,사조대림,1
수산물,한성기업,1
수산물,CJ씨푸드,1
수산물,사조산업,1

수산가공품,동원산업,1
수산가공품,동원수산,1
수산가공품,신라교역,1
수산가공품,사조오양,1
수산가공품,사조대림,1
수산가공품,한성기업,1
수산가공품,CJ씨푸드,1
수산가공품,사조산업,1

화장품,한국화장품제조,1
화장품,아모레퍼시픽,1
화장품,한국화장품,1
화장품,LG생활건강,1
화장품,에이블씨엔씨,1
화장품,한국콜마,1
화장품,코스맥스비티아이,1
화장품,제닉,1
화장품,코리아나,1
화장품,웅진코웨이,1

코스메틱,한국화장품제조,1
코스메틱,아모레퍼시픽,1
코스메틱,한국화장품,1
코스메틱,LG생활건강,1
코스메틱,에이블씨엔씨,1
코스메틱,한국콜마,1
코스메틱,코스맥스비티아이,1
코스메틱,제닉,1
코스메틱,코리아나,1
코스메틱,웅진코웨이,1

기계,에이치케이,0.5
기계,현대위아,0.5
기계,우진플라임,0.5
기계,SIMPAC,0.5
기계,넥스턴,0.5
기계,두산인프라코어,0.5
기계,화천기공,0.5
기계,한국정밀기계,0.5
기계,스맥,0.5
기계,와이지-원,0.5
기계,화천기계,0.5
기계,일진다이아,0.5
기계,이엠코리아,0.5

공작기계,에이치케이,1
공작기계,현대위아,1
공작기계,우진플라임,1
공작기계,SIMPAC,1
공작기계,넥스턴,1
공작기계,두산인프라코어,1
공작기계,화천기공,1
공작기계,한국정밀기계,1
공작기계,스맥,1
공작기계,와이지-원,1
공작기계,화천기계,1
공작기계,일진다이아,1
공작기계,이엠코리아,1

원자력,하이록코리아,1
원자력,성광벤드,1
원자력,두산중공업,1
원자력,태광,1
원자력,태웅,1
원자력,S&TC,1
원자력,비에이치아이,1
블랙박스,팅크웨어,1
블랙박스,대성엘텍,1
블랙박스,파인디지털,1

2차전지,LG화학,1
2차전지,삼성SDI,1
2차전지,SK이노베이션,1
PCB,LG이노텍,1
PCB,심텍홀딩스,1
PCB,이수페타시스,1
PCB,비에이치,1
PCB,삼성전기,1
PCB,디에이피,1
PCB,뉴프렉스,1
PCB,대덕전자,1
PCB,현우산업,1
PCB,이녹스,1
PCB,에이엔피,1
PCB,코리아써키트,1
PCB,인터플렉스,1

인쇄회로기판,LG이노텍,1
인쇄회로기판,심텍홀딩스,1
인쇄회로기판,이수페타시스,1
인쇄회로기판,비에이치,1
인쇄회로기판,삼성전기,1
인쇄회로기판,디에이피,1
인쇄회로기판,뉴프렉스,1
인쇄회로기판,대덕전자,1
인쇄회로기판,현우산업,1
인쇄회로기판,이녹스,1
인쇄회로기판,에이엔피,1
